hash	auto_verified	verified	checked	citation	title	author	year
('A. Sanfeliu, F. Serratosa, R. AlquÃ©zarSecond-order random graphs for modelling sets of attributed graphs and their application to object learning and recognitionInt. J. Pattern Recognit. Artif. Intell., 18 (3) (2004), pp. 375-396', 'CITATION ONLY')	0	1	1	A. Sanfeliu, F. Serratosa, R. AlquÃ©zarSecond-order random graphs for modelling sets of attributed graphs and their application to object learning and recognitionInt. J. Pattern Recognit. Artif. Intell., 18 (3) (2004), pp. 375-396	SECOND-ORDER RANDOM GRAPHS FOR MODELING SETS OF ATTRIBUTED GRAPHS AND THEIR APPLICATION TO OBJECT LEARNING AND RECOGNITION	ALBERTO SANFELIU and FRANCESC SERRATOSA and RENÉ ALQUÉZAR	2004
('G. SanromÃ\xa0, R. AlquÃ©zar, F. Serratosa, B. HerreraSmooth point-set registration using neighbouring constraintsPattern Recognit. Lett. PRL, 33 (2012), pp. 2029-2037', 'CITATION ONLY')	0	1	1	G. SanromÃ , R. AlquÃ©zar, F. Serratosa, B. HerreraSmooth point-set registration using neighbouring constraintsPattern Recognit. Lett. PRL, 33 (2012), pp. 2029-2037	Smooth point-set registration using neighboring constraints	Gerard Sanromà and René Alquézar and Francesc Serratosa and Blas Herrera	2012
('Integrating protein-protein interactions and text mining for protein function prediction', 2008)	0	0	1	Jaeger S, Leser U: High-Precision Function Prediction using Conserved Interactions. Proc German Conference on Bioinformatics (GCB 07) LNI. Edited by: Falter C, et al. 2007, LNBI, GI, 115: 146-162.	Integrating protein-protein interactions and text mining for protein function prediction	Samira Jaeger and Sylvain Gaudan and Ulf Leser and Dietrich Rebholz-Schuhmann	2008
('The Complexity of Combinatorial Isomorphism Problems', 1980)	0	0	1	Colbourn CJ: Isomorphism Complete Problems on Matrices. Proc West Coast Conference on Combinatorics, Graph Theory, and Computing. 1979, 101-107.	The Complexity of Combinatorial Isomorphism Problems	Marlene J. Colbourn and Charles J. Colbourn	1980
('Web page sectioning using regex\xad-based template', 2008)	0	0	1	Klau GW: [web page]. [[Accessed 3 Oct 2008]]., [http://www.planet-lisa.net]	Web page sectioning using regex­-based template	Rupesh R. Mehta and Amit Madaan	2008
('A review of: “Introduction to Linear Optimization”Dimitris Bertsimas and John Tsitsiklis 608 pages, ISBN 1-886529-19-1, $69.00 (hardback)', 1998)	0	0	1	Bertsimas D, Tsitsiklis JN: Introduction to Linear Optimization. 1997, Athena Scientific	A review of: “Introduction to Linear Optimization”Dimitris Bertsimas and John Tsitsiklis 608 pages, ISBN 1-886529-19-1, $69.00 (hardback)	Yinyu Ye	1998
('Grass seeds bank in encroachments of calden rangeland subjected to selective roller-chopping', 2017)	0	0	1	Birkhoff G: Tres observaciones sobre el algebra lineal. Revista Facultad de Ciencias Exactas, Puras y Aplicadas Universidad Nacional de Tucuman, Serie A (Matematicas y Fisica Teorica). 1946, 5: 147-151.	Grass seeds bank in encroachments of calden rangeland subjected to selective roller-chopping	None	2017
('Singh R, Xu J, Berger B: Pairwise global alignment of protein interaction networks by matching neighborhood toplogy. Proc 11th Intern Conf Research in Comp Molec Biol (RECOMB 2007). Edited by: Speed T, Huang H. 2007, LNBI, Springer, 4453: 16-31.', 'CITATION ONLY')	0	1	1	Singh R, Xu J, Berger B: Pairwise global alignment of protein interaction networks by matching neighborhood toplogy. Proc 11th Intern Conf Research in Comp Molec Biol (RECOMB 2007). Edited by: Speed T, Huang H. 2007, LNBI, Springer, 4453: 16-31.	Pairwise Global Alignment of Protein Interaction Networks by Matching Neighborhood Topology	Rohit Singh and Jinbo Xu and Bonnie Berger	None
('Garey, M.R., Johnson, D.S.: "Computers and intractability: a guide to the theory of NP-completeness", in Klee, V. (Ed.): "Series of books in the mathematical sciences" (W. H. Freeman, 1979)', 'CITATION ONLY')	0	1	1	Garey, M.R., Johnson, D.S.: "Computers and intractability: a guide to the theory of NP-completeness", in Klee, V. (Ed.): "Series of books in the mathematical sciences" (W. H. Freeman, 1979)	Computers and Intractability: A Guide to the Theory of NP-Completeness (Michael R. Garey and David S. Johnson)	Juris Hartmanis	1982
('An evolutionary approach to training relaxation labeling processes', 1995)	0	1	1	M. Pelillo, F. Abbattista, A. Maffione An evolutionary approach to training relaxation labelling processes Pattern Recognition Lett., 16 (1995), pp. 1069-1078	An evolutionary approach to training relaxation labeling processes	Marcello Pelillo and Fabio Abbattista and Angelo Maffione	1995
('The Ukraine: a Sovereign and Independent State? A Juridical Approach', 1971)	0	0	1	H.G. Barrow, R.J. PopplestoneRelational descriptions in picture processingMach. Intell., 6 (1971), pp. 377-396	The Ukraine: a Sovereign and Independent State? A Juridical Approach	Konstantyn Sawczuk	1971
('Gauging relational consistency and correcting structural errors', 1996)	0	1	1	R.C. Wilson, E.R. Hancock Gauging consistency and controlling structural errors Proc. IEEE Comput. Soc. Comput. Vision and Pattern Recognition Conf. (1996), pp. 47-54	Gauging relational consistency and correcting structural errors	R.C. Wilson and E.R. Hancock	1996
('Cross, A.D.J., Hancock, E.R.: Relational matching with stochastic optimization. In: International Conference on Computer Vision, pp. 365â€“370 (1995)', 'CITATION ONLY')	0	1	1	Cross, A.D.J., Hancock, E.R.: Relational matching with stochastic optimization. In: International Conference on Computer Vision, pp. 365â€“370 (1995)	Relational matching with stochastic optimisation	A.D.J. Cross and E.R. Hancock	None
('Theoretical analysis of evolutionary algorithms with an infinite population size in continuous space. Part II: Analysis of the diversification role of crossover', 1994)	0	1	1	X.F. Qi, F. Palmieri Theoretical analysis of evolutionary algorithms with an infinite population in continuous space: analysis of the diversification role of crossover IEEE Trans. Neural Networks, 5 (1994), pp. 120-129	Theoretical analysis of evolutionary algorithms with an infinite population size in continuous space. Part II: Analysis of the diversification role of crossover	None	1994
('Theoretical analysis of evolutionary algorithms with an infinite population size in continuous space. Part I: Basic properties of selection and mutation', 1994)	0	1	1	X.F. Qi, F. Palmieri Theoretical analysis of evolutionary algorithms with an infinite population in continuous space: basic properties of selection and mutation IEEE Trans. Neural Networks, 5 (1994), pp. 102-119	Theoretical analysis of evolutionary algorithms with an infinite population size in continuous space. Part I: Basic properties of selection and mutation	None	1994
('Epistasis Variance: A Viewpoint on GA-Hardness', 1991)	0	0	1	L. DavisBit-climbing, representational bias and test suite designProc. 4th Int. Conf. on Genetic Algorithms (1991), pp. 18-23	Epistasis Variance: A Viewpoint on GA-Hardness	Yuval Davidor	1991
('Harary, F.: "Graph theory" (Addison Wesley Publishing Company, Reading, MA, USA, 1969)', 'CITATION ONLY')	0	0	1	Harary, F.: "Graph theory" (Addison Wesley Publishing Company, Reading, MA, USA, 1969)	Behavior BazaarHaberA.RunyonR. E.Fundamentals of Psychology (2nd ed.). Reading, Massachusetts: Addison-Wesley Publishing Company, 1978.RunyonR. E.Instructor's resource guide for Fundamentals of Psychology (2nd ed.) Reading, Massachusetts: Addison-Wesley Publishing Company, 1978.ReeseP.HaberA.RunyonR. E.Student workbook for Fundamentals of Psychology (2nd ed.). Reading, Massachusetts: Addison-Wesley Publishing Company, 1978.	None	1978
('A. YuilleGeneralised deformable models, statistical physics and matching problemsNeural Comput., 2 (1990), pp. 1-24', 'CITATION ONLY')	0	1	1	A. YuilleGeneralised deformable models, statistical physics and matching problemsNeural Comput., 2 (1990), pp. 1-24	Generalized Deformable Models, Statistical Physics, and Matching Problems	Alan L. Yuille	1990
('Demonstrating polynomial run-time growth for local search matching', 'None')	0	1	1	J.R. Beveridge, E.R. Riseman, C.R. Graves Demonstrating polynomial run-time growth for local search Proc. IEEE Comput. Soc. Int. Symp. on Computer Vision, Coral Gables, Florida (1995), pp. 533-538	Demonstrating polynomial run-time growth for local search matching	J.R. Beveridge and E.M. Riseman and C.R. Graves	None
('A renormalization group approach to image processing problems', 1989)	0	1	1	B. Gidas A re-normalisation-group approach to image processing problems IEEE PAMI, 11 (1989), pp. 164-180	A renormalization group approach to image processing problems	B. Gidas	1989
('Computing Environments for Data Analysis', 1986)	0	0	1	J. BesagOn the statistical analysis of dirty pictures(2nd Edn), Proc. Roy. Statist. Soc. Ser. B, 48 (1986), pp. 259-302	Computing Environments for Data Analysis	Ronald A. Thisted	1986
("Beck, H. L. Don't push me, I'm no computer. New York: McGraw Hill, 1973, 171 Pp., $5.95", 1975)	0	0	1	D. WaltzUnderstanding line drawings of scenes with shadowsP.H. Winton (Ed.), The Psychology of Computer Vision, McGraw-Hill, New York (1975)	Beck, H. L. Don't push me, I'm no computer. New York: McGraw Hill, 1973, 171 Pp., $5.95	William Roth	1975
('Improving Consistency and Reducing Ambiguity in Stochastic Labeling: An Optimization Approach', 1981)	0	1	1	O.D. Faugeras, M. Berthod Improving consistency and resolving ambiguity in relaxation labelling IEEE PAMI, 3 (1981), pp. 412-424	Improving Consistency and Reducing Ambiguity in Stochastic Labeling: An Optimization Approach	Olivier D. Faugeras and Marc Berthod	1981
('Inexact graph matching with genetic search', 1996)	0	1	1	A.D.J. Cross, E.R. Hancock Inexact matching with genetic search, Advances in Structural and Syntactical Pattern Recognition (2nd Edn)P. Perner, P. Wang, A. Rosenfeld (Eds.), Lecture Notes in Computer Sciences, Vol. 1121, Springer, Berlin (1996), pp. 150-159	Inexact graph matching with genetic search	Andrew D. J. Cross and Edwin R. Hancock	1996
('S Geman, D Geman Stochastic relaxation, Gibbs distribution and the Bayesian restoration of images IEEE Trans. PAMI., Vol 6 (No 6) (1984), pp. 721-741', 'CITATION ONLY')	0	1	1	S Geman, D Geman Stochastic relaxation, Gibbs distribution and the Bayesian restoration of images IEEE Trans. PAMI., Vol 6 (No 6) (1984), pp. 721-741	Stochastic Relaxation, Gibbs Distributions, and the Bayesian Restoration of Images	Stuart Geman and Donald Geman	1984
('An introduction to simulated evolutionary optimization', 1994)	0	1	1	D.B. Fogel An introduction to simulated evolutionary optimisation IEEE Trans. Neural Networks, 5 (1994), pp. 3-14	An introduction to simulated evolutionary optimization	D.B. Fogel	1994
('C. Peterson, B. SoderbergA new method for mapping optimisation problemsInt. J. Neural Systems, 1 (1989), pp. 2-33', 'CITATION ONLY')	0	1	1	C. Peterson, B. SoderbergA new method for mapping optimisation problemsInt. J. Neural Systems, 1 (1989), pp. 2-33	A NEW METHOD FOR MAPPING OPTIMIZATION PROBLEMS ONTO NEURAL NETWORKS	Carsten Peterson and Bo Söderberg	1989
('S. Kirkpatrick, C.D. Gelatt, M.P. VecchiOptimisation by simulated annealingScience, 220 (1983), pp. 671-680', 'CITATION ONLY')	0	1	1	S. Kirkpatrick, C.D. Gelatt, M.P. VecchiOptimisation by simulated annealingScience, 220 (1983), pp. 671-680	Optimization by Simulated Annealing	S. Kirkpatrick and C. D. Gelatt and M. P. Vecchi	1983
('Simulated annealing: An introduction', 1989)	0	0	1	E. Aarts, J. KorstSimulated Annealing and Boltzmann MachinesWiley, New York (1989)	Simulated annealing: An introduction	E.H.L. Aarts and P.J.M. Laarhoven	1989
('O.D. Faugeras, M. BerthodImproving consistency and resolving ambiguity in relaxation labellingIEEE PAMI, 3 (1981), pp. 412-424', 'CITATION ONLY')	0	0	1	O.D. Faugeras, M. BerthodImproving consistency and resolving ambiguity in relaxation labellingIEEE PAMI, 3 (1981), pp. 412-424	Improving Consistency and Reducing Ambiguity in Stochastic Labeling: An Optimization Approach	Olivier D. Faugeras and Marc Berthod	1981
('D.B. FogelAn introduction to simulated evolutionary optimisationIEEE Trans. Neural Networks, 5 (1994), pp. 3-14', 'CITATION ONLY')	0	1	1	D.B. FogelAn introduction to simulated evolutionary optimisationIEEE Trans. Neural Networks, 5 (1994), pp. 3-14	An introduction to simulated evolutionary optimization	D.B. Fogel	1994
('S. Geman, D. Geman Stochastic relaxation, Gibbs distributions and Bayesian restoration of images IEEE PAMI, 6 (1984), pp. 721-741', 'CITATION ONLY')	0	1	1	S. Geman, D. Geman Stochastic relaxation, Gibbs distributions and Bayesian restoration of images IEEE PAMI, 6 (1984), pp. 721-741	Stochastic Relaxation, Gibbs Distributions, and the Bayesian Restoration of Images	Stuart Geman and Donald Geman	1984
('S. Kirkpatrick, C.D. Gelatt, M.P. Vecchi Optimisation by simulated annealing Science, 220 (1983), pp. 671-680', 'CITATION ONLY')	0	1	1	S. Kirkpatrick, C.D. Gelatt, M.P. Vecchi Optimisation by simulated annealing Science, 220 (1983), pp. 671-680	Optimization by Simulated Annealing	S. Kirkpatrick and C. D. Gelatt and M. P. Vecchi	1983
('C. Peterson, B. Soderberg A new method for mapping optimisation problems Int. J. Neural Systems, 1 (1989), pp. 2-33', 'CITATION ONLY')	0	1	1	C. Peterson, B. Soderberg A new method for mapping optimisation problems Int. J. Neural Systems, 1 (1989), pp. 2-33	A NEW METHOD FOR MAPPING OPTIMIZATION PROBLEMS ONTO NEURAL NETWORKS	Carsten Peterson and Bo Söderberg	1989
('X.F. Qi, F. PalmieriTheoretical analysis of evolutionary algorithms with an infinite population in continuous space: basic properties of selection and mutationIEEE Trans. Neural Networks, 5 (1994), pp. 102-119', 'CITATION ONLY')	0	1	1	X.F. Qi, F. PalmieriTheoretical analysis of evolutionary algorithms with an infinite population in continuous space: basic properties of selection and mutationIEEE Trans. Neural Networks, 5 (1994), pp. 102-119	Theoretical analysis of evolutionary algorithms with an infinite population size in continuous space. Part I: Basic properties of selection and mutation	None	1994
('X.F. Qi, F. PalmieriTheoretical analysis of evolutionary algorithms with an infinite population in continuous space: analysis of the diversification role of crossoverIEEE Trans. Neural Networks, 5 (1994), pp. 120-129', 'CITATION ONLY')	0	1	1	X.F. Qi, F. PalmieriTheoretical analysis of evolutionary algorithms with an infinite population in continuous space: analysis of the diversification role of crossoverIEEE Trans. Neural Networks, 5 (1994), pp. 120-129	Theoretical analysis of evolutionary algorithms with an infinite population size in continuous space. Part II: Analysis of the diversification role of crossover	None	1994
('A. Yuille Generalised deformable models, statistical physics and matching problems Neural Comput., 2 (1990), pp. 1-24', 'CITATION ONLY')	0	1	1	A. Yuille Generalised deformable models, statistical physics and matching problems Neural Comput., 2 (1990), pp. 1-24	Generalized Deformable Models, Statistical Physics, and Matching Problems	Alan L. Yuille	1990
('Picture Processing and Digital Filtering', 1981)	0	0	1	H.G. Barrow, R.J. Popplestone Relational descriptions in picture processing Mach. Intell., 6 (1971), pp. 377-396	Picture Processing and Digital Filtering	None	1981
('B. GidasA re-normalisation-group approach to image processing problemsIEEE PAMI, 11 (1989), pp. 164-180', 'CITATION ONLY')	0	1	1	B. GidasA re-normalisation-group approach to image processing problemsIEEE PAMI, 11 (1989), pp. 164-180	A renormalization group approach to image processing problems	B. Gidas	1989
('A review of: “Simulated Annealing and Boltzmann Machines: A Stochastic Approach to Combinatorial Optimization and Neural Computing” E. H. L. Aarts & J. H. M. Korst, 1989 Chichester, Wiley Interscience Series in Discrete Mathematics and Optimization ISBN 0-471-92146-7, xii + 272 pp. £24.95', 1989)	0	0	1	E. Aarts, J. Korst Simulated Annealing and Boltzmann Machines Wiley, New York (1989)	A review of: “Simulated Annealing and Boltzmann Machines: A Stochastic Approach to Combinatorial Optimization and Neural Computing” E. H. L. Aarts & J. H. M. Korst, 1989 Chichester, Wiley Interscience Series in Discrete Mathematics and Optimization ISBN 0-471-92146-7, xii + 272 pp. £24.95	MICHAEL MASCAGNI	1989
('D. GoldbergGenetic Algorithms in Search, Optimisation and LearningAddison-Wesley, Reading, Massachusetts (1989)', 'CITATION ONLY')	0	0	1	D. GoldbergGenetic Algorithms in Search, Optimisation and LearningAddison-Wesley, Reading, Massachusetts (1989)	Behavior BazaarHaberA.RunyonR. E.Fundamentals of Psychology (2nd ed.). Reading, Massachusetts: Addison-Wesley Publishing Company, 1978.RunyonR. E.Instructor's resource guide for Fundamentals of Psychology (2nd ed.) Reading, Massachusetts: Addison-Wesley Publishing Company, 1978.ReeseP.HaberA.RunyonR. E.Student workbook for Fundamentals of Psychology (2nd ed.). Reading, Massachusetts: Addison-Wesley Publishing Company, 1978.	None	1978
('J.R. Beveridge, E.R. Riseman, C.R. GravesDemonstrating polynomial run-time growth for local searchProc. IEEE Comput. Soc. Int. Symp. on Computer Vision, Coral Gables, Florida (1995), pp. 533-538', 'CITATION ONLY')	0	1	1	J.R. Beveridge, E.R. Riseman, C.R. GravesDemonstrating polynomial run-time growth for local searchProc. IEEE Comput. Soc. Int. Symp. on Computer Vision, Coral Gables, Florida (1995), pp. 533-538	Demonstrating polynomial run-time growth for local search matching	J.R. Beveridge and E.M. Riseman and C.R. Graves	None
('The complexity of understanding line drawings of origami scenes', 1996)	0	0	1	D. Waltz Understanding line drawings of scenes with shadows P.H. Winton (Ed.), The Psychology of Computer Vision, McGraw-Hill, New York (1975)	The complexity of understanding line drawings of origami scenes	Pietro Parodi	1996
('Diagnostic design requirements for integrated avionic subsystems', 1988)	0	0	1	L. Davis Bit-climbing, representational bias and test suite design Proc. 4th Int. Conf. on Genetic Algorithms (1991), pp. 18-23	Diagnostic design requirements for integrated avionic subsystems	GREGORY DAVIS	1988
('M. Pelillo, F. Abbattista, A. MaffioneAn evolutionary approach to training relaxation labelling processesPattern Recognition Lett., 16 (1995), pp. 1069-1078', 'CITATION ONLY')	0	1	1	M. Pelillo, F. Abbattista, A. MaffioneAn evolutionary approach to training relaxation labelling processesPattern Recognition Lett., 16 (1995), pp. 1069-1078	An evolutionary approach to training relaxation labeling processes	Marcello Pelillo and Fabio Abbattista and Angelo Maffione	1995
('J. Besag. On the Statistical Analysis of Dirty Pictures. JRSS, 1986', 'CITATION ONLY')	0	0	1	J. Besag. On the Statistical Analysis of Dirty Pictures. JRSS, 1986	Statistical analysis of dirty pictures*	Julian Besag	1993
('R.C. Wilson, E.R. HancockGauging consistency and controlling structural errorsProc. IEEE Comput. Soc. Comput. Vision and Pattern Recognition Conf. (1996), pp. 47-54', 'CITATION ONLY')	0	1	1	R.C. Wilson, E.R. HancockGauging consistency and controlling structural errorsProc. IEEE Comput. Soc. Comput. Vision and Pattern Recognition Conf. (1996), pp. 47-54	Gauging relational consistency and correcting structural errors	R.C. Wilson and E.R. Hancock	1996
('A.D.J. Cross, E.R. HancockInexact matching with genetic search, Advances in Structural and Syntactical Pattern Recognition(2nd Edn)P. Perner, P. Wang, A. Rosenfeld (Eds.), Lecture Notes in Computer Sciences, Vol. 1121, Springer, Berlin (1996), pp. 150-159', 'CITATION ONLY')	0	1	1	A.D.J. Cross, E.R. HancockInexact matching with genetic search, Advances in Structural and Syntactical Pattern Recognition(2nd Edn)P. Perner, P. Wang, A. Rosenfeld (Eds.), Lecture Notes in Computer Sciences, Vol. 1121, Springer, Berlin (1996), pp. 150-159	Inexact graph matching with genetic search	Andrew D. J. Cross and Edwin R. Hancock	1996
('Subgraphs in random networks', 2003)	0	0	0	Kashtan, N., Itzkovitz, S., Milo, R. & Alon, U. (2003)	Subgraphs in random networks	S. Itzkovitz and R. Milo and N. Kashtan and G. Ziv and U. Alon	2003
('Evolutionary trees from DNA sequences: A maximum likelihood approach', 1981)	0	0	0	Felsenstein, J. (1981) J. Mol. Evol. 17, 368â€“376.	Evolutionary trees from DNA sequences: A maximum likelihood approach	Joseph Felsenstein	1981
('Human Leukaemia Associated Antigen (LAA):', 2009)	0	0	1	Berg, J., LaÂ¨ssig, M. & Radic, S. (2003)	Human Leukaemia Associated Antigen (LAA):	K. Berg and G. Noer and P. Stavem	2009
('Genomics, gene expression and DNA arrays', 2000)	0	0	0	Lockhart, D. J. & Winzeler, E. A. (2000) Nature 405, 827â€“836.	Genomics, gene expression and DNA arrays	David J. Lockhart and Elizabeth A. Winzeler	2000
('M.E.J. NewmanAssortative mixing in networksPhys. Rev. Lett., 89 (2002), p. 208701, 10.1103/PhysRevLett.89.208701URL <http://link.aps.org/doi/10.1103/PhysRevLett.89.208701>', 'CITATION ONLY')	0	0	1	M.E.J. NewmanAssortative mixing in networksPhys. Rev. Lett., 89 (2002), p. 208701, 10.1103/PhysRevLett.89.208701URL <http://link.aps.org/doi/10.1103/PhysRevLett.89.208701>	Erratum: Symmetry, Multistability, and Long-Range Interactions in Brain Development [Phys. Rev. Lett.95, 208701 (2005)]	Fred Wolf	2009
('Messmer, B. T. & Bunke, H. (1998) IEEE Trans. Pattern Anal. Mach. Intell. 20, 493â€“504.', 'CITATION ONLY')	0	0	0	Messmer, B. T. & Bunke, H. (1998) IEEE Trans. Pattern Anal. Mach. Intell. 20, 493â€“504.	A new algorithm for error-tolerant subgraph isomorphism detection	B.T. Messmer and H. Bunke	1998
('Turnover of binding sites for transcription factors involved in early Drosophila development', 2003)	0	0	0	Costas, J., Casares, F. & Viera, J. (2003) Gene 310, 215â€“220.	Turnover of binding sites for transcription factors involved in early Drosophila development	Javier Costas and Fernando Casares and Jorge Vieira	2003
('V. Ambros, Proc. Natl. Acad. Sci. U. S. A., 2004, 103, 3687â€“3692', 'CITATION ONLY')	0	0	1	V. Ambros, Proc. Natl. Acad. Sci. U. S. A., 2004, 103, 3687â€“3692	Meselson-Radding Model Of Recombination (1975 Proc Natl Acad Sci USA 72:358)	None	None
('Correlated Random Networks', 2002)	0	0	0	Berg, J. & LaÂ¨ssig, M. (2002) Phys. Rev. Lett. 89, 228701.	Correlated Random Networks	Johannes Berg and Michael Lässig	2002
('Itzkovitz, S., Milo, R., Kashtan, N., Ziv, G. & Alon, U. (2003) Phys. Rev. E 68, 026127.', 'CITATION ONLY')	0	0	0	Itzkovitz, S., Milo, R., Kashtan, N., Ziv, G. & Alon, U. (2003) Phys. Rev. E 68, 026127.	Subgraphs in random networks	S. Itzkovitz and R. Milo and N. Kashtan and G. Ziv and U. Alon	2003
('Newman, M. E. J., Strogatz, S. H. & Watts, D. J. (2001) Phys. Rev. E 64, 026118.', 'CITATION ONLY')	0	0	0	Newman, M. E. J., Strogatz, S. H. & Watts, D. J. (2001) Phys. Rev. E 64, 026118.	Random graphs with arbitrary degree distributions and their applications	M. E. J. Newman and S. H. Strogatz and D. J. Watts	2001
('Meselson-Radding Model Of Recombination (1975 Proc Natl Acad Sci USA 72:358)', 2008)	0	0	1	Stormo, G. D. & Hartzell, G. W. (1989) Proc. Natl. Acad. Sci. USA 86, 1183â€“1187.	Meselson-Radding Model Of Recombination (1975 Proc Natl Acad Sci USA 72:358)	None	2008
('Ullmann, J. R. (1976) J. Assoc. Comput. Mach. 23, 31â€“42.', 'CITATION ONLY')	0	1	1	Ullmann, J. R. (1976) J. Assoc. Comput. Mach. 23, 31â€“42.	An Algorithm for Subgraph Isomorphism	J. R. Ullmann	1976
('Garey MR, Johnson DS: Computers and Intractability: A Guide to the Theory of NP-Completeness. 1979, W.H. Freeman', 'CITATION ONLY')	0	0	1	Garey MR, Johnson DS: Computers and Intractability: A Guide to the Theory of NP-Completeness. 1979, W.H. Freeman	Computers and Intractability: A Guide to the Theory of NP-Completeness (Michael R. Garey and David S. Johnson)	Juris Hartmanis	1982
('Blat, M., Wiseman, S. & Domany, E. (1996) Phys. Rev. Lett. 76, 3251â€“3255.', 'CITATION ONLY')	0	0	0	Blat, M., Wiseman, S. & Domany, E. (1996) Phys. Rev. Lett. 76, 3251â€“3255.	Superparamagnetic Clustering of Data	Marcelo Blatt and Shai Wiseman and Eytan Domany	1996
('E. A. Miska, Curr. Opin. Genet. Dev., 2005, 15, 563â€“568', 'CITATION ONLY')	0	0	1	E. A. Miska, Curr. Opin. Genet. Dev., 2005, 15, 563â€“568	Addendum to: Histone variants: the tricksters of the chromatin world [Curr. Opin. Genet. Dev. 2014, 25:8–14]	Catherine Volle and Yamini Dalal	2014
('Regulatory HardwiringA Brief Overview of the Genomic Control Apparatus and its Causal Role in Development and Evolution', 2001)	0	0	1	Davidson, E. H. (2001) Genomic Regulatory Systems: Development and Evolution (Academic, San Diego).	Regulatory HardwiringA Brief Overview of the Genomic Control Apparatus and its Causal Role in Development and Evolution	E DAVIDSON	2001
('Temperature compensation and temperature sensation in the circadian clock', 2015)	0	0	1	Bussemaker, H. J., Li, H. & Siggia, E. D. (2000) Proc. Natl. Acad. Sci. USA 97, 10096â€“10100.	Temperature compensation and temperature sensation in the circadian clock	Philip B. Kidd and Michael W. Young and Eric D. Siggia	2015
('Topological generalizations of network motifs', 2004)	0	0	1	Milo, R., Shen-Orr, S., Itzkovitz, S., Kashtan, N., Chklovskii, D. & Alon, U. (2002) Science 298, 824â€“827.	Topological generalizations of network motifs	N. Kashtan and S. Itzkovitz and R. Milo and U. Alon	2004
('Uetz P., et al. A comprehensive analysis of proteinâ€“protein interactions in saccharomyces cerevisiae, Nature , 2000, vol. 403 (pg. 623-627)', 'CITATION ONLY')	0	1	1	Uetz P., et al. A comprehensive analysis of proteinâ€“protein interactions in saccharomyces cerevisiae, Nature , 2000, vol. 403 (pg. 623-627)	A comprehensive analysis of protein–protein interactions inSaccharomyces cerevisiae	Peter Uetz and Loic Giot and Gerard Cagney and Traci A. Mansfield and Richard S. Judson and James R. Knight and Daniel Lockshon and Vaibhav Narayan and Maithreyan Srinivasan and Pascale Pochart and Alia Qureshi-Emili and Ying Li and Brian Godwin and Diana Conover and Theodore Kalbfleisch and Govindan Vijayadamodar and Meijia Yang and Mark Johnston and Stanley Fields and Jonathan M. Rothberg	2000
('Maslov, S. & Sneppen, K. (2002) Science 296, 910â€“913.', 'CITATION ONLY')	0	0	0	Maslov, S. & Sneppen, K. (2002) Science 296, 910â€“913.	Specificity and Stability in Topology of Protein Networks	S. Maslov	2002
('Shen-Orr, S., Milo, R., Mangan, S. & Alon, U. (2002) Nat. Genet. 31, 64â€“68.', 'CITATION ONLY')	0	0	0	Shen-Orr, S., Milo, R., Mangan, S. & Alon, U. (2002) Nat. Genet. 31, 64â€“68.	Network motifs in the transcriptional regulation network of Escherichia coli	Shai S. Shen-Orr and Ron Milo and Shmoolik Mangan and Uri Alon	2002
('Davidson, E. H. (2001) Genomic Regulatory Systems: Development and Evolution (Academic,San Diego).', 'CITATION ONLY')	0	0	0	Davidson, E. H. (2001) Genomic Regulatory Systems: Development and Evolution (Academic,San Diego).	Regulatory HardwiringA Brief Overview of the Genomic Control Apparatus and its Causal Role in Development and Evolution	E DAVIDSON	2001
('Uetz, P., Giot, L., Cagney, G., Mansfield, T. A., Judson, R. S., Knight, J. R., Lockshon, D.,Narayan, V., Srinivasan, M., Pochart, P., et al. (2000) Nature 403, 623â€“627.', 'CITATION ONLY')	0	0	0	Uetz, P., Giot, L., Cagney, G., Mansfield, T. A., Judson, R. S., Knight, J. R., Lockshon, D.,Narayan, V., Srinivasan, M., Pochart, P., et al. (2000) Nature 403, 623â€“627.	A comprehensive analysis of protein–protein interactions inSaccharomyces cerevisiae	Peter Uetz and Loic Giot and Gerard Cagney and Traci A. Mansfield and Richard S. Judson and James R. Knight and Daniel Lockshon and Vaibhav Narayan and Maithreyan Srinivasan and Pascale Pochart and Alia Qureshi-Emili and Ying Li and Brian Godwin and Diana Conover and Theodore Kalbfleisch and Govindan Vijayadamodar and Meijia Yang and Mark Johnston and Stanley Fields and Jonathan M. Rothberg	2000
('Milo, R., Shen-Orr, S., Itzkovitz, S., Kashtan, N., Chklovskii, D. & Alon, U. (2002) Science298, 824â€“827.', 'CITATION ONLY')	0	0	1	Milo, R., Shen-Orr, S., Itzkovitz, S., Kashtan, N., Chklovskii, D. & Alon, U. (2002) Science298, 824â€“827.	Topological generalizations of network motifs	N. Kashtan and S. Itzkovitz and R. Milo and U. Alon	2004
('Garey, M. R. & Johnson, D. S. (1979) Computers and Intractability: A Guide to the Theoryof Np-Completeness (Freeman, NY).', 'CITATION ONLY')	0	0	1	Garey, M. R. & Johnson, D. S. (1979) Computers and Intractability: A Guide to the Theoryof Np-Completeness (Freeman, NY).	Computers and Intractability: A Guide to the Theory of NP-Completeness (Michael R. Garey and David S. Johnson)	Juris Hartmanis	1982
